Date,Open,High,Low,Close,Adj Close,Volume
2017-02-06,64.33000183105469,64.9000015258789,64.25,64.58000183105469,62.718868255615234,447200.0
2017-02-07,64.47000122070312,64.68000030517578,64.30000305175781,64.5,62.64116668701172,362400.0
2017-02-08,64.20999908447266,65.30000305175781,64.12000274658203,65.19999694824219,63.32099533081055,281500.0
2017-02-09,65.19999694824219,65.19999694824219,64.58000183105469,64.7699966430664,62.903385162353516,289600.0
2017-02-10,64.54000091552734,65.33000183105469,64.4000015258789,65.22000122070312,63.34042739868164,383700.0
2017-02-13,66.0,66.37999725341797,65.80999755859375,66.16999816894531,64.2630386352539,445500.0
2017-02-14,66.36000061035156,66.56999969482422,66.04000091552734,66.19000244140625,64.282470703125,323600.0
2017-02-15,65.2300033569336,66.02999877929688,65.19000244140625,66.01000213623047,64.10765838623047,363500.0
2017-02-16,66.47000122070312,66.73999786376953,65.9800033569336,66.04000091552734,64.13679504394531,586400.0
2017-02-17,65.44000244140625,65.63999938964844,65.19000244140625,65.58999633789062,63.69976043701172,290500.0
2017-02-21,65.25,65.69999694824219,65.16999816894531,65.58000183105469,63.69004440307617,295300.0
2017-02-22,64.81999969482422,66.0,64.76000213623047,65.87999725341797,63.98139953613281,307800.0
2017-02-23,66.43000030517578,66.57099914550781,65.63999938964844,65.66999816894531,63.77743911743164,391500.0
2017-02-24,65.26000213623047,65.44999694824219,64.76000213623047,65.08999633789062,63.21416091918945,408800.0
2017-02-27,65.44000244140625,66.08999633789062,65.41999816894531,65.81999969482422,63.92313003540039,376500.0
2017-02-28,65.25,65.7300033569336,64.9800033569336,65.05999755859375,63.18502426147461,373300.0
2017-03-01,65.5999984741211,66.23999786376953,65.58000183105469,65.87000274658203,63.9716911315918,302500.0
2017-03-02,65.87000274658203,66.18000030517578,65.79000091552734,65.97000122070312,64.06880187988281,473100.0
2017-03-03,66.08000183105469,66.45999908447266,65.83000183105469,66.2699966430664,64.36016082763672,348400.0
2017-03-06,65.75,65.76000213623047,65.01000213623047,65.20999908447266,63.33070755004883,302300.0
2017-03-07,65.30000305175781,65.73999786376953,64.94000244140625,65.58999633789062,63.69976043701172,374600.0
2017-03-08,65.91999816894531,65.94000244140625,65.43000030517578,65.4800033569336,63.59292984008789,198900.0
2017-03-09,65.36000061035156,65.77999877929688,65.05000305175781,65.16999816894531,63.29185485839844,369200.0
2017-03-10,65.54000091552734,65.86000061035156,65.37999725341797,65.7300033569336,63.835716247558594,326400.0
2017-03-13,66.12999725341797,66.62999725341797,66.0999984741211,66.33999633789062,64.42813110351562,508200.0
2017-03-14,66.26000213623047,66.58999633789062,66.11000061035156,66.30999755859375,64.39900970458984,384500.0
2017-03-15,66.86000061035156,67.98999786376953,66.66000366210938,67.86000061035156,65.90434265136719,711500.0
2017-03-16,69.16000366210938,69.5,68.93000030517578,69.33999633789062,67.3416748046875,496000.0
2017-03-17,69.27999877929688,69.27999877929688,68.4000015258789,68.43000030517578,66.45791625976562,293400.0
2017-03-20,68.55999755859375,68.70999908447266,67.98999786376953,68.0,66.04029846191406,342100.0
2017-03-21,68.66999816894531,68.73999786376953,67.06999969482422,67.08999633789062,65.15652465820312,526100.0
2017-03-22,68.0199966430664,68.38999938964844,67.72000122070312,68.18000030517578,66.21511840820312,538700.0
2017-03-23,69.55999755859375,71.08000183105469,69.48999786376953,70.72000122070312,68.68191528320312,818800.0
2017-03-24,72.16999816894531,72.22000122070312,71.18000030517578,71.58000183105469,69.51712799072266,634300.0
2017-03-27,73.4000015258789,74.12000274658203,73.1500015258789,73.93000030517578,71.79940795898438,901900.0
2017-03-28,74.5,74.95999908447266,74.38999938964844,74.86000061035156,72.70260620117188,841300.0
2017-03-29,74.68000030517578,74.98999786376953,74.55000305175781,74.8499984741211,72.69288635253906,432800.0
2017-03-30,74.06999969482422,74.55999755859375,73.91999816894531,74.44999694824219,72.3044204711914,383500.0
2017-03-31,74.11000061035156,74.62000274658203,74.06999969482422,74.36000061035156,72.21701049804688,311200.0
2017-04-03,74.5999984741211,74.66000366210938,73.30999755859375,73.72000122070312,71.595458984375,582000.0
2017-04-04,73.72000122070312,73.91000366210938,73.43000030517578,73.5999984741211,71.47891998291016,541500.0
2017-04-05,73.51000213623047,73.62999725341797,72.38999938964844,72.41999816894531,70.33292388916016,514100.0
2017-04-06,72.86000061035156,72.91000366210938,72.4800033569336,72.61000061035156,70.51744079589844,329800.0
2017-04-07,72.11000061035156,72.26000213623047,71.88999938964844,71.88999938964844,69.81819915771484,391100.0
2017-04-10,71.88999938964844,72.25,71.81999969482422,71.93000030517578,69.85704803466797,291200.0
2017-04-11,72.08000183105469,72.29000091552734,71.30999755859375,71.83999633789062,69.76963806152344,425200.0
2017-04-12,71.83000183105469,71.94000244140625,71.55999755859375,71.66000366210938,69.59483337402344,450300.0
2017-04-13,71.47000122070312,71.75,69.58999633789062,70.62999725341797,68.5945053100586,489500.0
2017-04-17,70.87000274658203,71.54000091552734,70.8499984741211,71.31999969482422,69.2646255493164,239600.0
2017-04-18,70.54000091552734,71.02999877929688,70.3499984741211,70.58999633789062,68.5556640625,317800.0
2017-04-19,71.52999877929688,71.7699966430664,71.19400024414062,71.26000213623047,69.20635986328125,874800.0
2017-04-20,72.33000183105469,72.43000030517578,71.4000015258789,71.4000015258789,69.34231567382812,498400.0
2017-04-21,71.31999969482422,71.31999969482422,70.77999877929688,70.81999969482422,68.77903747558594,311700.0
2017-04-24,72.88999938964844,73.5199966430664,72.38999938964844,73.33999633789062,71.8708267211914,965500.0
2017-04-25,73.62999725341797,74.43000030517578,73.58799743652344,74.1500015258789,72.66461181640625,706400.0
2017-04-26,74.87999725341797,75.30999755859375,74.75900268554688,74.9000015258789,73.39958190917969,464200.0
2017-04-27,75.66999816894531,75.80999755859375,75.19000244140625,75.62000274658203,74.10516357421875,385000.0
2017-04-28,75.5,75.81999969482422,75.18000030517578,75.19999694824219,73.69357299804688,281500.0
2017-05-01,75.6500015258789,75.87999725341797,75.25,75.70999908447266,74.193359375,300200.0
2017-05-02,75.81999969482422,75.93000030517578,75.0999984741211,75.55999755859375,74.04635620117188,479700.0
2017-05-03,75.36000061035156,76.11000061035156,75.33000183105469,76.0199966430664,74.49714660644531,803200.0
2017-05-04,78.62999725341797,81.73999786376953,78.5199966430664,81.45999908447266,79.82816314697266,1862500.0
2017-05-05,81.68000030517578,82.52999877929688,81.41000366210938,82.4800033569336,80.82774353027344,786500.0
2017-05-08,82.12999725341797,82.97000122070312,81.66999816894531,82.72000122070312,81.06292724609375,881000.0
2017-05-09,83.5,85.51000213623047,83.4800033569336,84.45999908447266,82.76806640625,1329400.0
2017-05-10,84.08999633789062,84.44000244140625,83.86000061035156,84.0,82.3172836303711,582400.0
2017-05-11,82.79000091552734,83.29000091552734,82.1500015258789,82.9800033569336,81.3177261352539,649000.0
2017-05-12,82.55999755859375,84.4000015258789,82.49500274658203,84.12999725341797,82.4446792602539,568900.0
2017-05-15,84.27999877929688,85.12999725341797,84.20999908447266,84.9000015258789,83.19925689697266,485000.0
2017-05-16,84.58999633789062,85.18000030517578,84.41999816894531,84.58999633789062,82.89546966552734,447100.0
2017-05-17,84.83000183105469,85.0199966430664,82.7300033569336,82.7699966430664,81.11192321777344,748800.0
2017-05-18,82.55999755859375,84.56999969482422,82.33000183105469,84.22000122070312,82.53288269042969,437200.0
2017-05-19,83.66999816894531,83.93000030517578,83.05000305175781,83.33000183105469,81.66070556640625,622700.0
2017-05-22,83.45999908447266,84.41999816894531,83.44000244140625,84.3499984741211,82.66027069091797,398800.0
2017-05-23,84.02999877929688,84.9000015258789,83.96099853515625,84.79000091552734,83.09146118164062,722600.0
2017-05-24,84.44000244140625,85.25,84.33000183105469,85.08999633789062,83.38545227050781,616300.0
2017-05-25,85.12000274658203,85.76000213623047,85.12000274658203,85.69999694824219,83.98323059082031,383200.0
2017-05-26,85.01000213623047,85.61000061035156,84.95999908447266,85.5,83.78723907470703,450500.0
2017-05-30,85.2699966430664,85.76000213623047,85.19999694824219,85.48999786376953,83.7774429321289,444000.0
2017-05-31,86.30999755859375,86.73999786376953,85.80999755859375,86.72000122070312,84.98279571533203,422800.0
2017-06-01,87.19000244140625,89.08999633789062,87.08999633789062,88.5999984741211,86.82514190673828,783500.0
2017-06-02,90.43000030517578,90.83999633789062,89.5,90.58999633789062,88.77527618408203,762200.0
2017-06-05,90.12000274658203,90.63999938964844,90.01000213623047,90.44000244140625,88.62828063964844,348600.0
2017-06-06,90.0,91.13999938964844,89.91999816894531,90.51000213623047,88.69688415527344,328000.0
2017-06-07,90.4000015258789,90.9800033569336,90.02999877929688,90.56999969482422,88.75567626953125,410900.0
2017-06-08,91.70999908447266,91.91999816894531,90.70999908447266,91.8499984741211,90.0100326538086,489600.0
2017-06-09,91.63999938964844,91.94000244140625,89.16000366210938,89.44999694824219,87.6581039428711,849200.0
2017-06-12,89.0199966430664,89.08999633789062,87.43000030517578,87.75,85.9921646118164,1021900.0
2017-06-13,88.83999633789062,88.98999786376953,87.91000366210938,88.19000244140625,86.42335510253906,586200.0
2017-06-14,88.72000122070312,88.83000183105469,87.88999938964844,88.41999816894531,86.64874267578125,397400.0
2017-06-15,85.81999969482422,87.68000030517578,85.36000061035156,87.55000305175781,85.79617309570312,830900.0
2017-06-16,88.55000305175781,88.81999969482422,87.86299896240234,88.02999877929688,86.26655578613281,414800.0
2017-06-19,89.27999877929688,89.93000030517578,89.05999755859375,89.77999877929688,87.98149108886719,556800.0
2017-06-20,89.43000030517578,89.58999633789062,88.61000061035156,88.73999786376953,86.96233367919922,361500.0
2017-06-21,89.11000061035156,89.38999938964844,88.6050033569336,89.18000030517578,87.39351654052734,240300.0
2017-06-22,89.06999969482422,89.9000015258789,88.88999938964844,89.38999938964844,87.59931182861328,237100.0
2017-06-23,88.9800033569336,89.31999969482422,88.3499984741211,89.18000030517578,87.39351654052734,272800.0
2017-06-26,89.37000274658203,89.91000366210938,88.41000366210938,88.83000183105469,87.05052947998047,255600.0
2017-06-27,88.30999755859375,88.30999755859375,87.23999786376953,87.30999755859375,85.56098175048828,351100.0
2017-06-28,87.19000244140625,87.91000366210938,86.87000274658203,87.7699966430664,86.01175689697266,455900.0
2017-06-29,86.38999938964844,86.44000244140625,85.2300033569336,85.94999694824219,84.22821807861328,605600.0
2017-06-30,86.63999938964844,86.94000244140625,85.73999786376953,86.0199966430664,84.29682159423828,352700.0
2017-07-03,86.33999633789062,86.94999694824219,85.80999755859375,85.80999755859375,84.09103393554688,399500.0
2017-07-05,84.98999786376953,86.47000122070312,84.37999725341797,86.29000091552734,84.56141662597656,680500.0
2017-07-06,85.4800033569336,86.05000305175781,85.08000183105469,85.69999694824219,83.98323059082031,375300.0
2017-07-07,85.27999877929688,86.30999755859375,85.05999755859375,86.08999633789062,84.36541748046875,364300.0
2017-07-10,86.08999633789062,88.91999816894531,86.08999633789062,88.51000213623047,86.73694610595703,422700.0
2017-07-11,89.3499984741211,90.83999633789062,89.06999969482422,90.58999633789062,88.77527618408203,1130900.0
2017-07-12,90.47000122070312,93.18000030517578,90.37999725341797,92.87999725341797,91.01939392089844,1394900.0
2017-07-13,92.52999877929688,93.0,92.19000244140625,92.76000213623047,90.90180969238281,515600.0
2017-07-14,92.73999786376953,94.0,92.41000366210938,93.9000015258789,92.01896667480469,513600.0
2017-07-17,93.33999633789062,93.9800033569336,93.16000366210938,93.75,91.8719711303711,507100.0
2017-07-18,93.55000305175781,95.16999816894531,93.44000244140625,95.1500015258789,93.24392700195312,830200.0
2017-07-19,95.23999786376953,97.62000274658203,95.2300033569336,97.62000274658203,95.66444396972656,1533000.0
2017-07-20,99.16000366210938,100.08000183105469,98.6050033569336,99.98999786376953,97.9869613647461,1520700.0
2017-07-21,99.29000091552734,100.19999694824219,98.20999908447266,100.0199966430664,98.01636505126953,1040900.0
2017-07-24,100.19999694824219,101.75,100.0199966430664,101.62000274658203,99.5843276977539,1050100.0
2017-07-25,101.13999938964844,101.41000366210938,100.2300033569336,101.4000015258789,99.36872863769531,995300.0
2017-07-26,102.88999938964844,105.66000366210938,102.88999938964844,105.41000366210938,103.29840087890625,1403600.0
2017-07-27,105.69999694824219,105.73999786376953,103.01000213623047,104.04000091552734,101.9558334350586,1564900.0
2017-07-28,104.87000274658203,107.0,104.63999938964844,105.7699966430664,103.65118408203125,1127800.0
2017-07-31,105.72000122070312,106.01000213623047,103.97000122070312,105.19000244140625,103.08280181884766,904400.0
2017-08-01,108.77999877929688,109.77999877929688,107.76000213623047,108.31999969482422,106.15010070800781,2099400.0
2017-08-02,106.0,111.45999908447266,103.16999816894531,110.47000122070312,108.25703430175781,3332200.0
2017-08-03,108.68000030517578,109.6500015258789,107.58999633789062,108.33999633789062,106.1697006225586,1243600.0
2017-08-04,108.66999816894531,109.69999694824219,108.4000015258789,109.1500015258789,106.96347045898438,704500.0
2017-08-07,109.3499984741211,110.88999938964844,109.33000183105469,110.55999755859375,108.34522247314453,406500.0
2017-08-08,111.43000030517578,111.7699966430664,110.30500030517578,110.66000366210938,108.44322204589844,491000.0
2017-08-09,110.11000061035156,111.33000183105469,109.91000366210938,111.26000213623047,109.03120422363281,335500.0
2017-08-10,110.19000244140625,110.33000183105469,108.5,108.66999816894531,106.49308776855469,738700.0
2017-08-11,106.58999633789062,107.83999633789062,106.16999816894531,107.58000183105469,105.4249267578125,748000.0
2017-08-14,108.55999755859375,110.3499984741211,108.44999694824219,110.05000305175781,107.84544372558594,524600.0
2017-08-15,110.58000183105469,110.83999633789062,109.61000061035156,110.26000213623047,108.05123138427734,257900.0
2017-08-16,110.5199966430664,111.18000030517578,110.44000244140625,110.94999694824219,108.7274169921875,376300.0
2017-08-17,110.73999786376953,111.01000213623047,109.25,109.25,107.06147766113281,504800.0
2017-08-18,110.0,112.0199966430664,109.51000213623047,111.52999877929688,109.2957992553711,672900.0
2017-08-21,110.41999816894531,112.91999816894531,110.37000274658203,112.8499984741211,110.58935546875,916000.0
2017-08-22,112.88999938964844,115.63999938964844,112.8499984741211,115.18000030517578,112.8726806640625,945800.0
2017-08-23,115.0999984741211,116.37999725341797,114.93000030517578,115.62000274658203,113.30387115478516,677900.0
2017-08-24,115.9000015258789,115.98999786376953,114.01000213623047,114.16999816894531,111.8829116821289,761600.0
2017-08-25,114.58999633789062,115.02999877929688,113.99500274658203,114.0,111.71631622314453,455000.0
2017-08-28,114.02999877929688,114.12000274658203,113.2300033569336,113.83000183105469,111.54972076416016,402900.0
2017-08-29,113.30999755859375,113.9800033569336,113.16000366210938,113.76000213623047,111.48112487792969,711900.0
2017-08-30,114.55999755859375,114.87000274658203,114.19999694824219,114.5999984741211,112.30429077148438,668000.0
2017-08-31,113.79000091552734,114.7699966430664,113.72000122070312,114.48999786376953,112.19650268554688,666600.0
2017-09-01,114.91999816894531,117.66000366210938,114.9000015258789,116.76000213623047,114.42102813720703,773200.0
2017-09-05,115.91999816894531,116.94000244140625,115.44999694824219,116.16000366210938,113.83305358886719,525200.0
2017-09-06,118.08999633789062,118.0999984741211,116.37000274658203,116.8499984741211,114.50922393798828,401100.0
2017-09-07,111.20999908447266,111.5999984741211,107.30999755859375,108.58999633789062,106.4146957397461,3455300.0
2017-09-08,110.44999694824219,110.54000091552734,108.95999908447266,109.36000061035156,107.16926574707031,1406500.0
2017-09-11,110.80999755859375,111.54000091552734,110.38999938964844,111.4800033569336,109.24679565429688,771100.0
2017-09-12,111.47000122070312,111.62000274658203,109.62000274658203,109.94000244140625,107.73765563964844,517800.0
2017-09-13,109.80999755859375,110.05000305175781,108.33000183105469,108.80000305175781,106.62049102783203,565500.0
2017-09-14,109.31999969482422,109.43499755859375,108.41999816894531,109.2300033569336,107.04187774658203,551400.0
2017-09-15,110.58999633789062,110.73999786376953,109.61000061035156,110.05000305175781,107.84544372558594,555000.0
2017-09-18,111.75,112.76000213623047,111.30999755859375,112.33000183105469,110.07977294921875,582400.0
2017-09-19,112.91000366210938,113.94000244140625,112.75,113.48999786376953,111.2165298461914,534000.0
2017-09-20,113.27999877929688,113.68000030517578,112.01000213623047,113.01000213623047,110.74615478515625,326400.0
2017-09-21,113.05000305175781,113.83000183105469,112.88999938964844,113.56999969482422,111.29493713378906,210500.0
2017-09-22,112.93000030517578,113.8499984741211,112.58000183105469,113.47000122070312,111.19693756103516,271200.0
2017-09-25,112.94000244140625,113.0199966430664,109.68000030517578,110.13999938964844,107.93364715576172,767800.0
2017-09-26,110.13999938964844,110.62000274658203,108.44000244140625,108.9800033569336,106.79688262939453,766600.0
2017-09-27,109.19999694824219,110.93000030517578,109.05000305175781,110.58000183105469,108.36483001708984,461100.0
2017-09-28,109.72000122070312,110.23999786376953,109.40499877929688,110.02999877929688,107.82584381103516,253600.0
2017-09-29,110.02999877929688,110.97000122070312,109.91500091552734,110.4800033569336,108.26683044433594,283300.0
2017-10-02,110.76000213623047,112.83999633789062,110.76000213623047,112.43000030517578,110.17776489257812,308000.0
2017-10-03,112.58000183105469,114.5,112.51000213623047,114.33000183105469,112.03970336914062,612700.0
2017-10-04,114.0199966430664,114.75,113.52200317382812,114.44999694824219,112.15730285644531,459400.0
2017-10-05,114.13999938964844,114.47000122070312,112.88999938964844,113.16999816894531,110.90294647216797,306100.0
2017-10-06,111.95999908447266,112.72000122070312,111.20999908447266,112.5999984741211,110.3443603515625,482900.0
2017-10-09,112.69000244140625,116.55999755859375,112.65599822998047,114.83000183105469,112.5296859741211,940400.0
2017-10-10,116.30000305175781,116.30000305175781,114.97000122070312,115.66999816894531,113.35285949707031,546700.0
2017-10-11,116.33000183105469,117.12999725341797,116.09500122070312,116.5199966430664,114.18583679199219,377800.0
2017-10-12,115.97000122070312,116.44000244140625,115.56999969482422,116.08999633789062,113.76444244384766,305300.0
2017-10-13,115.80999755859375,116.41999816894531,114.87999725341797,114.95999908447266,112.65708923339844,344900.0
2017-10-16,114.9000015258789,117.82499694824219,114.44999694824219,116.80999755859375,114.47003173828125,784000.0
2017-10-17,115.94999694824219,116.48999786376953,115.3499984741211,115.7699966430664,113.45085906982422,443500.0
2017-10-18,116.19999694824219,116.8759994506836,115.62999725341797,116.55999755859375,114.22503662109375,284600.0
2017-10-19,114.73999786376953,116.08999633789062,113.62999725341797,115.91000366210938,113.58806610107422,416200.0
2017-10-20,115.04000091552734,115.26000213623047,114.375,114.5999984741211,112.30429077148438,425100.0
2017-10-23,114.70999908447266,114.98999786376953,113.66000366210938,113.70999908447266,111.43212890625,228500.0
2017-10-24,114.72000122070312,115.52999877929688,114.4000015258789,114.58999633789062,112.29449462890625,444800.0
2017-10-25,115.54000091552734,116.30000305175781,113.8499984741211,114.72000122070312,112.4218978881836,702600.0
2017-10-26,115.30999755859375,115.47000122070312,114.66999816894531,115.06999969482422,112.76488494873047,257100.0
2017-10-27,116.05999755859375,116.12999725341797,115.16999816894531,115.58999633789062,113.27445983886719,354100.0
2017-10-30,116.62999725341797,117.43000030517578,116.40499877929688,117.18000030517578,114.83261108398438,500900.0
2017-10-31,118.0,120.36000061035156,117.9800033569336,119.68000030517578,117.28253936767578,1021100.0
2017-11-01,121.0,121.13999938964844,119.87999725341797,120.0,117.59612274169922,643800.0
2017-11-02,118.48999786376953,119.16999816894531,115.5199966430664,117.11000061035156,114.76402282714844,1338600.0
2017-11-03,118.25,118.36000061035156,117.36000061035156,117.43000030517578,115.07759857177734,497400.0
2017-11-06,117.19000244140625,117.75,116.45999908447266,117.25,114.90121459960938,473800.0
2017-11-07,116.5199966430664,116.5199966430664,114.1500015258789,114.88999938964844,112.58849334716797,525100.0
2017-11-08,113.44000244140625,113.44000244140625,110.4800033569336,112.80000305175781,110.54035949707031,719300.0
2017-11-09,110.81999969482422,110.81999969482422,108.79100036621094,109.44000244140625,107.24767303466797,945400.0
2017-11-10,109.77999877929688,109.98999786376953,109.06999969482422,109.55999755859375,107.3652572631836,525200.0
2017-11-13,110.19999694824219,111.04000091552734,110.13999938964844,110.44000244140625,108.2276382446289,1038700.0
2017-11-14,110.18000030517578,110.23500061035156,109.19999694824219,109.91000366210938,107.708251953125,343300.0
2017-11-15,108.31999969482422,109.12000274658203,107.58000183105469,108.51000213623047,106.33629608154297,400600.0
2017-11-16,109.6500015258789,110.33000183105469,109.41999816894531,110.0199966430664,107.81604766845703,261100.0
2017-11-17,109.63999938964844,109.87999725341797,108.87000274658203,109.16999816894531,106.98307037353516,342500.0
2017-11-20,109.91500091552734,110.88999938964844,109.83999633789062,110.18000030517578,107.97283935546875,274500.0
2017-11-21,111.70999908447266,112.33000183105469,111.37000274658203,111.48999786376953,109.25659942626953,348100.0
2017-11-22,111.9800033569336,112.30899810791016,111.28500366210938,111.81999969482422,109.57998657226562,217700.0
2017-11-24,113.16999816894531,114.0199966430664,113.0999984741211,113.70999908447266,111.43212890625,164100.0
2017-11-27,112.75,112.95999908447266,111.77999877929688,111.80000305175781,109.56039428710938,346900.0
2017-11-28,112.58000183105469,112.7249984741211,111.51000213623047,111.69999694824219,109.46239471435547,492300.0
2017-11-29,111.80999755859375,111.91999816894531,107.41600036621094,108.4000015258789,106.22850036621094,989200.0
2017-11-30,108.70999908447266,109.08799743652344,107.61000061035156,108.5999984741211,106.42449188232422,490200.0
2017-12-01,107.5999984741211,108.20999908447266,106.0,107.47000122070312,105.31713104248047,489700.0
2017-12-04,107.02999877929688,107.11799621582031,103.8499984741211,104.33999633789062,102.24982452392578,981400.0
2017-12-05,104.45999908447266,105.62999725341797,104.16999816894531,104.16999816894531,102.08323669433594,663400.0
2017-12-06,104.77999877929688,105.25,104.19000244140625,104.56999969482422,102.47522735595703,424900.0
2017-12-07,104.20999908447266,105.11399841308594,104.01000213623047,104.62999725341797,102.53401947021484,349400.0
2017-12-08,106.23999786376953,106.5199966430664,105.80000305175781,105.83999633789062,103.71977233886719,428600.0
2017-12-11,106.66999816894531,106.97000122070312,106.38999938964844,106.44000244140625,104.3077621459961,511500.0
2017-12-12,106.0,107.37999725341797,105.93000030517578,106.6500015258789,104.51355743408203,651100.0
2017-12-13,106.6500015258789,107.14099884033203,105.80000305175781,105.80000305175781,103.68058776855469,733000.0
2017-12-14,106.44999694824219,107.08999633789062,104.88999938964844,105.0199966430664,102.91620635986328,348800.0
2017-12-15,104.8499984741211,104.86000061035156,103.9000015258789,104.37999725341797,102.28902435302734,692200.0
2017-12-18,105.48999786376953,107.02999877929688,105.48999786376953,106.70999908447266,104.57234954833984,401700.0
2017-12-19,105.73999786376953,106.29000091552734,105.41000366210938,105.47000122070312,103.3572006225586,302100.0
2017-12-20,105.80000305175781,105.87000274658203,105.29000091552734,105.55999755859375,103.44538879394531,198500.0
2017-12-21,105.4000015258789,106.58000183105469,105.26000213623047,106.20999908447266,104.08236694335938,483300.0
2017-12-22,105.44000244140625,106.80000305175781,105.44000244140625,106.54000091552734,104.40575408935547,235300.0
2017-12-26,106.54000091552734,107.97000122070312,106.0,106.9800033569336,104.83695220947266,284600.0
2017-12-27,106.1500015258789,107.0999984741211,106.1500015258789,106.80000305175781,104.66055297851562,183800.0
2017-12-28,106.36000061035156,106.87000274658203,106.29499816894531,106.75,104.61155700683594,277200.0
2017-12-29,105.94999694824219,106.05999755859375,104.80999755859375,104.83999633789062,102.73980712890625,254900.0
2018-01-02,104.12000274658203,105.37999725341797,103.6500015258789,105.1500015258789,103.0436019897461,546800.0
2018-01-03,106.33999633789062,107.38999938964844,106.33999633789062,107.16999816894531,105.02313995361328,426500.0
2018-01-04,112.61000061035156,112.63999938964844,111.0199966430664,111.30999755859375,109.0802001953125,882800.0
2018-01-05,112.73999786376953,113.0199966430664,112.02999877929688,112.12999725341797,109.88377380371094,408100.0
2018-01-08,112.81999969482422,113.61000061035156,112.58000183105469,113.5199966430664,111.24593353271484,451200.0
2018-01-09,115.0,115.05000305175781,113.6500015258789,114.31999969482422,112.0299072265625,369300.0
2018-01-10,114.0,114.7699966430664,113.80000305175781,114.2699966430664,111.98090362548828,282800.0
2018-01-11,115.91999816894531,117.44999694824219,115.91999816894531,117.16000366210938,114.81301879882812,632100.0
2018-01-12,118.58999633789062,118.68000030517578,117.41999816894531,117.83999633789062,115.4793930053711,392900.0
2018-01-16,118.73999786376953,118.9800033569336,117.4800033569336,117.55999755859375,115.20500183105469,587500.0
2018-01-17,118.8499984741211,120.19999694824219,118.30999755859375,119.44999694824219,117.05713653564453,449800.0
2018-01-18,119.41999816894531,119.88999938964844,118.87999725341797,119.37999725341797,116.98854064941406,335100.0
2018-01-19,120.79000091552734,121.18000030517578,119.87999725341797,120.95999908447266,118.53689575195312,358500.0
2018-01-22,120.8499984741211,121.45999908447266,120.5,121.37000274658203,118.93867492675781,308300.0
2018-01-23,120.52999877929688,120.52999877929688,118.4000015258789,118.93000030517578,116.54756164550781,521500.0
2018-01-24,119.26000213623047,119.45999908447266,118.08999633789062,118.9000015258789,116.51815795898438,346200.0
2018-01-25,119.27999877929688,119.38999938964844,117.69999694824219,118.20999908447266,115.84197998046875,378500.0
2018-01-26,118.94999694824219,120.05000305175781,118.87000274658203,119.95999908447266,117.55693054199219,263800.0
2018-01-29,118.66000366210938,119.19000244140625,117.81999969482422,118.72000122070312,116.34176635742188,506100.0
2018-01-30,118.77999877929688,119.0,118.05000305175781,118.08999633789062,115.72438049316406,473300.0
2018-01-31,118.31999969482422,120.13999938964844,118.2699966430664,119.5,117.10614013671875,742700.0
